"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Owner Type","Primary Source","Activity Status","Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler","Pop Cat 5","Pop Cat 11","Population Served Count","Is Outstanding Performer","Outstanding Performer Date","Is Source Water Protected","Source Water Protection Date","Service Connections Count","Seasonal Startup System","Org Name","Admin Name","Email Address","Phone Number","Phone Ext Number","Fax Number","Alt Phone Number","Address Line1","Address Line2","City Name","State Code","Zip Code","Country Code","First Reported Date","Last Reported Date"
"CA3910002","SAN JOAQUIN COUNTY - COLONIAL HEIGHTS","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","501-3,300","1,001-3,300","1,851","-","-","-","-","561","-","GUZMAN, BEN","GUZMAN, BEN","bguzman@sjgov.org","209-468-3091","-","-","-","P.O. Box 1810","-","STOCKTON","CA","95201","US","22-MAR-1979","29-MAR-2019"
"CA3901348","FAIROAKS PWS #44","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","Y","501-3,300","1,001-3,300","1,162","-","-","-","-","352","-","GUZMAN, BEN","GUZMAN, BEN","bguzman@sjgov.org","209-468-3091","-","-","-","P.O. Box 1810","-","STOCKTON","CA","95201","US","03-FEB-2000","29-MAR-2019"
"CA3200148","FEATHER RIVER RV & MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","501-1,000","700","-","-","-","-","70","-","WILKERSON, ERIC","WILKERSON, ERIC","lwilke5569@yahoo.com","-","-","-","-","P.O. Box 1366","-","GRAEAGLE","CA","96103","US","27-JAN-1983","29-MAR-2019"
"CA5500125","MOTHER LODE MOBILE ESTATES","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","210","-","-","-","-","75","-","DELONG-POLLARD, JUDITH","DELONG-POLLARD, JUDITH","motherlode.MHPLLC@aol.com","209-532-3794","-","-","-","14192 Tuolumne Road","-","SONORA","CA","95370","US","22-MAR-1979","29-MAR-2019"
"CA4700503","CALLAHAN WATER DISTRICT","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","<=100","70","-","-","-","-","29","-","GILMORE, SHIRLEY","GILMORE, SHIRLEY","GILMORE@SISQTEL.NET","530-467-3620","-","-","-","P.O. Box 1524","-","CALLAHAN","CA","96014","US","22-MAR-1979","29-MAR-2019"
"CA5610010","RIO PLAZA WATER CO INC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","1,693","-","-","-","-","520","-","NICKEL, JOHN","NICKEL, JOHN","chrisnickel148@yahoo.com","805-529-2470","-","-","-","8698 Roseland Avenue","-","MOORPARK","CA","93021","US","22-MAR-1979","29-MAR-2019"
"CA1700606","BAYCLIFF WATER","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","110","-","-","-","-","55","-","NOLASCO, PETER","NOLASCO, PETER","PNOLASCO@PACIFIC.NET","707-489-0107","-","707-994-5855","-","13449 ANDERSON ROAD","-","LOWER LAKE","CA","95457","US","22-MAR-1979","29-MAR-2019"
"CA3410004","CARMICHAEL WATER DISTRICT","Region 9","California","Community water system","State","Local government","Groundwater under influence of surface water","Active","-","-","-","N","10,001-100,000","10,001-50,000","40,000","-","-","-","-","11693","-","NUGENT, STEVE","NUGENT, STEVE","STEVE@CARMICHAELWD.ORG","916-483-2452","-","-","-","7837 FAIR OAKS BLVD.","-","CARMICHAEL","CA","95608","US","22-MAR-1979","29-MAR-2019"
"CA4010027","NACIMIENTO WATER COMPANY","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","501-3,300","1,001-3,300","1,820","-","-","-","-","646","-","BEAN, TIM","BEAN, TIM","ops@nacimientowater.com","805-472-2540","-","-","-","2890 Saddle Way","-","BRADLEY","CA","93426","US","22-MAR-1979","29-MAR-2019"
"CA1200588","SEAWOOD ESTATES MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","60","-","-","-","-","23","-","KOUTOUZOS, DENNIS","KOUTOUZOS, DENNIS","dkoutouzos@suddenlink.net","707-677-9338","-","-","-","P.O. Box 561","-","TRINIDAD","CA","95570","US","22-MAR-1979","29-MAR-2019"
"CA1910099","PARADISE RANCH MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","325","-","-","-","-","95","-","ZARNEGIN, BO","ZARNEGIN, BO","mig@holdings.la","310-859-0860","-","-","-","801 N Sierra Dr.","-","BEVERLY HILLS","CA","90210","US","22-MAR-1979","29-MAR-2019"
"CA4900788","EL CRYSTAL MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","130","-","-","-","-","57","-","PORTERFIELD, DANIELLE","PORTERFIELD, DANIELLE","dporterfield@cricommercial.com","209-845-3836","-","209-845-3835","-","P.O. Box 1548","-","OAKDALE","CA","95361","US","22-MAR-1979","29-MAR-2019"
"CA2702439","WOODLAND HEIGHTS MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","57","-","-","-","-","37","-","NICHOLAS, ALLEN","NICHOLAS, ALLEN","-","831-663-3028","-","-","-","8701 WOODLAND HEIGHTS PLACE","-","PRUNEDALE","CA","93907","US","15-AUG-2001","29-MAR-2019"
"CA2700665","OAK HEIGHTS W & R CO INC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","105","-","-","-","-","35","-","NUGENT, ED","NUGENT, ED","ednugentappraisals@gmail.com","831-214-2494","-","-","-","-","19082 OAK HEIGHTS DR","SALINAS","CA","93907","US","22-MAR-1979","29-MAR-2019"
"CA2701898","CLEAR RIDGE WA","Region 9","California","Community water system","State","Private","Groundwater under influence of surface water","Active","-","-","-","N","<=500","101-500","123","-","-","-","-","41","-","PAPPAS, JACI","PAPPAS, JACI","jaci@redshift.com","831-667-2956","-","-","-","PO BOX 429","-","BIG SUR","CA","93920","US","30-NOV-1981","29-MAR-2019"
"CA2701263","PARTINGTON RIDGE MWC","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","75","-","-","-","-","26","-","PAPPAS, JACI","PAPPAS, JACI","jaci@redshift.com","831-667-2956","-","-","-","PO BOX 429","-","BIG SUR","CA","93920","US","22-MAR-1979","29-MAR-2019"
"CA5010008","HUGHSON, CITY OF","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","6,082","-","-","-","-","2065","-","VELAZQUEZ, JAIME","VELAZQUEZ, JAIME","jvelazquez@hughson.org","209-883-4054","-","-","-","P.O. Box 9","-","HUGHSON","CA","95326","US","22-MAR-1979","29-MAR-2019"
"CA0310012","AWA BUCKHORN PLANT","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","Y","3,301-10,000","3,301-10,000","9,938","-","-","-","-","2728","-","DAMON, WYCKOFF","DAMON, WYCKOFF","-","209-257-5284","-","-","-","12800 ridge road","-","SUTTER CREEK","CA","95685","US","31-MAR-1980","29-MAR-2019"
"CA5510026","PHOENIX LAKE ESTATES CC MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","501-1,000","870","-","-","-","-","353","-","GLICK, TIM","GLICK, TIM","timothyglick@fastmail.com","209-536-0570","-","-","-","15400 Paseo de los Robles Road","-","SONORA","CA","95370","US","27-JAN-1983","29-MAR-2019"
"CA4510004","SHASTA CSA - JONES VALLEY, #6","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","501-3,300","1,001-3,300","1,119","-","-","-","-","463","-","WEDEMEYER, ERIC","WEDEMEYER, ERIC","ewedemeyer@co.shasta.ca.us","530-225-5181","-","-","-","1855 Placer Street","-","REDDING","CA","96001","US","25-JAN-1983","29-MAR-2019"
"CA4500317","SHASTA CSA - FRENCH GULCH, #11","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","277","-","-","-","-","84","-","WEDEMEYER, ERIC","WEDEMEYER, ERIC","ewedemeyer@co.shasta.ca.us","530-225-5181","-","-","-","1855 Placer Street","-","REDDING","CA","96001","US","19-FEB-2000","29-MAR-2019"
"CA4500028","SHASTA CSA - CRAGVIEW, #23","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","218","-","-","-","-","66","-","WEDEMEYER, ERIC","WEDEMEYER, ERIC","ewedemeyer@co.shasta.ca.us","530-225-5181","-","-","-","1855 Placer Street","-","REDDING","CA","96001","US","22-MAR-1979","29-MAR-2019"
"CA4500015","SHASTA CSA - CASTELLA, #3","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","252","-","-","-","-","101","-","WEDEMEYER, ERIC","WEDEMEYER, ERIC","ewedemeyer@co.shasta.ca.us","530-225-5181","-","-","-","1855 Placer Street","-","REDDING","CA","96001","US","22-MAR-1979","29-MAR-2019"
"CA4500006","SHASTA CSA - SUGARLOAF, #2","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","160","-","-","-","-","61","-","WEDEMEYER, ERIC","WEDEMEYER, ERIC","ewedemeyer@co.shasta.ca.us","530-225-5181","-","-","-","1855 Placer Street","-","REDDING","CA","96001","US","22-MAR-1979","29-MAR-2019"
"CA4500001","SHASTA CSA - KESWICK,  #25","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","475","-","-","-","-","203","-","WEDEMEYER, ERIC","WEDEMEYER, ERIC","ewedemeyer@co.shasta.ca.us","530-225-5181","-","-","-","1855 Placer Street","-","REDDING","CA","96001","US","22-MAR-1979","29-MAR-2019"
"CA1500553","RANCHOS DEL RIO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","62","-","-","-","-","24","-","MCBURNIE, RICHARD","MCBURNIE, RICHARD","RMcBurnie@aol.com","661-322-6137","-","-","-","5730 GEORGIA","-","BAKERSFIELD","CA","93308","US","30-OCT-1984","29-MAR-2019"
"CA1000247","SHERWOOD FOREST MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","126","-","-","-","-","49","-","ABERCROMBIE, GINA","ABERCROMBIE, GINA","-","559-320-5335","-","-","-","P.O. Box 12283","-","PLEASANTON","CA","94588","US","22-MAR-1979","29-MAR-2019"
"CA3310082","NORTH PERRIS WATER SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,350","-","-","-","-","1389","-","MADKIN, DARREN","MADKIN, DARREN","dmadkin@cityofperris.org","951-943-6100","276","-","-","101 N D St.","-","PERRIS","CA","92570","US","21-APR-2010","29-MAR-2019"
"CA3310029","PERRIS, CITY OF","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","9,000","-","-","-","-","2586","-","MADKIN, DARREN","MADKIN, DARREN","dmadkin@cityofperris.org","951-943-6100","276","-","-","101 N D St.","-","PERRIS","CA","92570","US","22-MAR-1979","29-MAR-2019"
"CA2400128","COUNTRY CLUB COUNTY WD","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","64","-","-","-","-","23","-","GARCIA, KATE","GARCIA, KATE","N8K8Garcia@gmail.com","-","-","-","-","10427 MORRO BAY LANE","-","TURLOCK","CA","95380","US","27-JAN-1983","29-MAR-2019"
"CA3710012","RANCHO PAUMA MUTUAL WC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","501-1,000","899","-","-","-","-","392","-","GRAZIANO, BOBBY","GRAZIANO, BOBBY","bobby.graziano@gmail.com","760-297-6307","-","-","-","P.O. Box 1025","-","PAUMA VALLEY","CA","92061","US","25-FEB-1988","29-MAR-2019"
"CA3700936","RANCHO ESTATES MUTUAL WATER CO.","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","200","-","-","-","-","88","-","GRAZIANO, BOBBY","GRAZIANO, BOBBY","bobby.graziano@gmail.com","760-297-6307","-","-","-","P.O. Box 1025","-","PAUMA VALLEY","CA","92061","US","22-MAR-1979","29-MAR-2019"
"CA1710013","CALLAYOMI COUNTY WATER DISTRICT","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","1,317","-","-","-","-","449","-","HAMNER, JOHN","HAMNER, JOHN","ccwdhamner@att.net","707-987-2180","-","707-987-0779","-","P.O. BOX 623","-","MIDDLETOWN","CA","95461","US","22-MAR-1979","29-MAR-2019"
"CA4900674","PINE HILL TERRACE MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","27","-","-","-","-","23","-","ST. MARTIN, BETTY","ST. MARTIN, BETTY","-","707-823-7997","-","-","-","3635 Frei Road","-","SEBASTOPOL","CA","95472","US","22-MAR-1979","29-MAR-2019"
"CA4110016","TOWN OF HILLSBOROUGH","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","10,910","-","-","-","-","4286","-","WILLIS, PAUL","WILLIS, PAUL","pwillis@hillsborough.net","650-375-7487","-","-","-","1600 FLORIBUNDA AVENUE","-","HILLSBOROUGH","CA","94010","US","22-MAR-1979","29-MAR-2019"
"CA4110001","MID-PENINSULA WATER DISTRICT","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","28,050","-","-","-","-","7965","-","RUDOCK, TAMMY","RUDOCK, TAMMY","TammyR@midpeninsulawater.org","650-591-8941","-","-","-","3 Dairy Lane","-","BELMONT","CA","94002","US","22-MAR-1979","29-MAR-2019"
"CA3500578","LOS MADRONES MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","36","-","-","-","-","14","-","SHELBY, TIM","SHELBY, TIM","shelbytime@live.com","831-623-2344","-","-","-","2867 Christopher Dr.","-","SAN JUAN BAUTISTA","CA","95045","US","06-JAN-1994","29-MAR-2019"
"CA1500571","LUCKY 18 ON ROSAMOND, LLC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","73","-","-","-","-","69","-","DOUSTAN, DANNY","DOUSTAN, DANNY","ddoustan@gmail.com","945-289-2214","-","-","-","295 MADISON AVENUE #977","-","NEW YORK","NY","10017","US","30-NOV-1981","29-MAR-2019"
"CA2310009","BROOKTRAILS TOWNSHIP CSD","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,800","-","-","-","-","1554","-","ROSE, DENISE","ROSE, DENISE","drose@btcsd.org","707-459-2494","-","707-459-0358","-","24860 Birch Street","-","WILLITS","CA","95490","US","23-NOV-1981","29-MAR-2019"
"CA4900585","BENNETT RIDGE MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","200","-","-","-","-","129","-","WRIGHT, SHARON","WRIGHT, SHARON","sharon@rokenllc.com","707-567-1928","-","-","-","P.O Box 2373","-","SANTA ROSA","CA","95405","US","22-MAR-1979","29-MAR-2019"
"CA4710002","DUNSMUIR, CITY OF","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","1,923","-","-","-","-","1187","-","BRANNIGAN, MARK","BRANNIGAN, MARK","citymanager@ci.dunsmuir.ca.us","530-235-4822","103","530-235-4824","-","5915 Dunsmuir Ave.","-","DUNSMUIR","CA","96025","US","22-MAR-1979","29-MAR-2019"
"CA2701364","PEDRAZZI MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","273","-","-","-","-","96","-","LURZ, VICTOR","LURZ, VICTOR","lurzv@co.monterey.ca.us","831-809-0748","-","-","-","-","52 ENOS DR","SALINAS","CA","93908","US","30-NOV-1981","29-MAR-2019"
"CA2701959","TIERRA VISTA MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","57","-","-","-","-","19","-","MANSHIP, JOE","MANSHIP, JOE","cbmanship@aol.com","831-484-2264","-","-","-","-","15849 PLEASANT VALLEY LN","SALINAS","CA","93908","US","21-JAN-1984","29-MAR-2019"
"CA2701633","PARADISE RD WS #21","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","48","-","-","-","-","16","-","MARTIN, SUSAN","MARTIN, SUSAN","sue208@juno.com","831-663-3673","-","-","-","361 PARADISE RD","-","SALINAS","CA","93907","US","15-AUG-2001","29-MAR-2019"
"CA2700733","SAN JUAN RD WS #01","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","45","-","-","-","-","15","-","MARTINEZ, ROGELIO","MARTINEZ, ROGELIO","rmpres63@gmail.com","831-726-1504","-","-","-","-","17518 QUAIL HILL LN","AROMAS","CA","95004","US","15-AUG-2001","29-MAR-2019"
"CA2701676","SAN LUCAS WD","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","500","-","-","-","-","98","-","MADSEN, SUSAN","MADSEN, SUSAN","sanlucaswater@redshift.com","-","-","-","-","PO BOX 166","-","SAN LUCAS","CA","93954","US","28-JUN-1980","29-MAR-2019"
"CA2400209","SAN LUIS HILLS","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","101-500","300","-","-","-","-","66","-","MARTIN, LON","MARTIN, LON","lonmartin@att.net","209-826-4043","-","209-826-0524","-","P.O. Box 2135","-","LOS BANOS","CA","93635","US","15-AUG-2001","29-MAR-2019"
